gene_id,gene_name,hgnc_id,do_qualifier,do_id,do_term,allele_used_in_model_fbal,allele_used_in_model_symbol,orthology_with_hgnc_id,orthology_with_symbol,evidence,reference
FBgn0266557,kis,NA,model of,DOID:0050834,CHARGE syndrome,FBal0246953,kis[LM27],NA,NA,CEA,FBrf0207360
FBgn0266557,kis,NA,model of,DOID:0050834,CHARGE syndrome,FBal0209787,kis[GD4510],NA,NA,CEA,FBrf0212001
FBgn0266557,kis,NA,model of,DOID:0050834,CHARGE syndrome,FBal0209788,kis[GD16331],NA,NA,CEA,FBrf0212001
FBgn0266557,kis,NA,model of,DOID:0050834,CHARGE syndrome,FBal0246953,kis[LM27],NA,NA,CEA,FBrf0212001
FBgn0266557,kis,NA,model of,DOID:0050834,CHARGE syndrome,FBal0043481,kis[k13416],NA,NA,CEA,FBrf0226808
FBgn0266557,kis,NA,model of,DOID:0050834,CHARGE syndrome,FBal0043481,kis[k13416],NA,NA,CEA with FLYBASE:kis[LM27]; FB:FBal0246953,FBrf0226808
FBgn0266557,kis,NA,model of,DOID:0050834,CHARGE syndrome,FBal0209788,kis[GD16331],NA,NA,CEA,FBrf0226808
FBgn0266557,kis,NA,model of,DOID:0050834,CHARGE syndrome,FBal0246953,kis[LM27],NA,NA,CEA with FLYBASE:kis[k13416]; FB:FBal0043481,FBrf0226808
FBgn0266557,kis,NA,model of,DOID:0050834,CHARGE syndrome,NA,NA,HGNC:20626,CHD7,IEA,FBrf0241599
FBgn0266557,kis,NA,model of,DOID:0060041,autism spectrum disorder,FBal0005693,kis[1],NA,NA,CEA,FBrf0246312
FBgn0266557,kis,NA,model of,DOID:0060041,autism spectrum disorder,FBal0005693,kis[1],NA,NA,CEA with FLYBASE:Pdk1[33]; FB:FBal0265719,FBrf0246312
FBgn0266557,kis,NA,model of,DOID:0060041,autism spectrum disorder,FBal0005693,kis[1],NA,NA,is exacerbated by FLYBASE:Pdk1[33]; FB:FBal0265719,FBrf0246312
FBgn0266557,kis,NA,model of,DOID:0060041,autism spectrum disorder,FBal0005693,kis[1],NA,NA,is exacerbated by FLYBASE:Rim[103]; FB:FBal0287816,FBrf0246312
FBgn0266557,kis,NA,model of,DOID:0060041,autism spectrum disorder,FBal0005693,kis[1],NA,NA,is exacerbated by FLYBASE:wrd[104]; FB:FBal0241372,FBrf0246312
FBgn0266557,kis,NA,model of,DOID:0060041,autism spectrum disorder,FBal0043481,kis[k13416],NA,NA,CEA,FBrf0249177
FBgn0266557,kis,NA,model of,DOID:0060041,autism spectrum disorder,FBal0209788,kis[GD16331],NA,NA,CEA,FBrf0249177
FBgn0266557,kis,NA,model of,DOID:0060041,autism spectrum disorder,FBal0209788,kis[GD16331],NA,NA,CEA with FLYBASE:kis[KK100890]; FB:FBal0258846,FBrf0249177
FBgn0266557,kis,NA,model of,DOID:0060041,autism spectrum disorder,FBal0258846,kis[KK100890],NA,NA,CEA,FBrf0249177
FBgn0266557,kis,NA,model of,DOID:0060041,autism spectrum disorder,FBal0258846,kis[KK100890],NA,NA,CEA with FLYBASE:kis[GD16331]; FB:FBal0209788,FBrf0249177
FBgn0266557,kis,NA,model of,DOID:1682,congenital heart disease,FBal0209787,kis[GD4510],NA,NA,CEA,FBrf0234793
FBgn0266557,kis,NA,model of,DOID:1682,congenital heart disease,FBal0209788,kis[GD16331],NA,NA,CEA,FBrf0234793
FBgn0266557,kis,NA,model of,DOID:0090084,hypogonadotropic hypogonadism,NA,NA,HGNC:20626,CHD7,IEA,FBrf0241599
FBgn0266557,kis,NA,ameliorates,DOID:0050430,multiple endocrine neoplasia,FBal0155145,kis[k10237],NA,NA,modeled by FLYBASE:Ret[MEN2A.GMR]; FB:FBal0189983,FBrf0190765
FBgn0266557,kis,NA,ameliorates,DOID:10016,multiple endocrine neoplasia,FBal0043481,kis[k13416],NA,NA,modeled by FLYBASE:Ret[MEN2B.GMR]; FB:FBal0190909,FBrf0190765
FBgn0266557,kis,NA,ameliorates,DOID:10016,multiple endocrine neoplasia,FBal0064051,kis[k16510],NA,NA,modeled by FLYBASE:Ret[MEN2B.GMR]; FB:FBal0190909,FBrf0190765
FBgn0266557,kis,NA,ameliorates,DOID:10016,multiple endocrine neoplasia,FBal0155145,kis[k10237],NA,NA,modeled by FLYBASE:Ret[MEN2B.GMR]; FB:FBal0190909,FBrf0190765
FBgn0266566,CG45105,NA,model of,DOID:0110138,Bardet-Biedl syndrome,NA,NA,HGNC:10671,SDCCAG8,IEA,FBrf0241599
FBgn0266566,CG45105,NA,model of,DOID:0050576,Senior-Loken syndrome,NA,NA,HGNC:10671,SDCCAG8,IEA,FBrf0241599
FBgn0266570,NO66,NA,model of,DOID:1574,alcohol use disorder,FBal0234899,NO66[KK107376],NA,NA,CEA,FBrf0237320
FBgn0266570,NO66,NA,model of,DOID:1574,alcohol use disorder,FBal0335409,NO66[KO],NA,NA,CEA,FBrf0237320
FBgn0266579,tau,NA,ameliorates,DOID:10652,Alzheimer's disease,FBal0151385,tau[MR22],NA,NA,modeled by FLYBASE:Hsap\APP[Arctic.UAS.Tag:SS(nec)]; FB:FBal0248069,FBrf0211768
FBgn0266579,tau,NA,ameliorates,DOID:10652,Alzheimer's disease,FBal0151387,tau[EP3203],NA,NA,modeled by FLYBASE:Hsap\APP[Arctic.UAS.Tag:SS(nec)]; FB:FBal0248069,FBrf0211768
FBgn0266579,tau,NA,exacerbates,DOID:10652,Alzheimer's disease,FBal0288715,tau[UAS.Tag:Rho1D4],NA,NA,"modeled by FLYBASE:Hsap\APP[695.UAS]; FB:FBal0095694, FLYBASE:Hsap\BACE1[UAS.cGa]; FB:FBal0213065",FBrf0245295
FBgn0266579,tau,NA,ameliorates,DOID:0080348,Alzheimer's disease,FBal0279154,tau[HMS02042],NA,NA,modeled by FLYBASE:Hsap\APP[A&bgr;42.UAS.Tag:SS(rPENK)]; FB:FBal0324739,FBrf0252347
FBgn0266579,tau,NA,ameliorates,DOID:12858,Huntington's disease,FBal0318747,tau[KO],NA,NA,modeled by FLYBASE:Hsap\HTT[Q72.ex1.UAS.cWa]; FB:FBal0365770,FBrf0247488
FBgn0266579,tau,NA,ameliorates,DOID:14330,Parkinson's disease,FBal0284310,tau[VDRC.cUa],NA,NA,modeled by FLYBASE:Hsap\LRRK2[G2019S.UAS.cLa.Tag:FLAG]; FB:FBal0284313,FBrf0211963
FBgn0266579,tau,NA,model of,DOID:11870,Pick's disease,NA,NA,HGNC:6893,MAPT,IEA,FBrf0241599
FBgn0266579,tau,NA,model of,DOID:10914,amnestic disorder,FBal0281089,tau[UAS.cMa],NA,NA,CEA,FBrf0179337
FBgn0266579,tau,NA,exacerbates,DOID:0060212,amyotrophic lateral sclerosis,FBal0240231,tau[HM05101],NA,NA,modeled by FLYBASE:Hsap\MATR3[F115C.UAS.cZa.Tag:FLAG]; FB:FBal0365604,FBrf0247475
FBgn0266579,tau,NA,exacerbates,DOID:0060212,amyotrophic lateral sclerosis,FBal0240231,tau[HM05101],NA,NA,modeled by FLYBASE:Hsap\MATR3[S85C.UAS.cZa.Tag:FLAG]; FB:FBal0365603,FBrf0247475
FBgn0266579,tau,NA,exacerbates,DOID:0060212,amyotrophic lateral sclerosis,FBal0240231,tau[HM05101],NA,NA,modeled by FLYBASE:Hsap\MATR3[T622A.UAS.cZa.Tag:FLAG]; FB:FBal0365605,FBrf0247475
FBgn0266579,tau,NA,exacerbates,DOID:0060212,amyotrophic lateral sclerosis,FBal0240231,tau[HM05101],NA,NA,modeled by FLYBASE:Hsap\MATR3[UAS.cZa.Tag:FLAG]; FB:FBal0365602,FBrf0247475
FBgn0266579,tau,NA,model of,DOID:9255,frontotemporal dementia,NA,NA,HGNC:6893,MAPT,IEA,FBrf0241599
FBgn0266579,tau,NA,model of,DOID:9255,frontotemporal dementia,FBal0360601,tau[hTau.1N4R-V337M],NA,NA,CEA,FBrf0245429
FBgn0266579,tau,NA,ameliorates,DOID:0060213,frontotemporal dementia and/or amyotrophic lateral sclerosis,FBal0318747,tau[KO],NA,NA,modeled by FLYBASE:Zzzz\GGGGCC[30.UAS.EGFP]; FB:FBal0294759,FBrf0247488
FBgn0266579,tau,NA,model of,DOID:0060892,late onset Parkinson's disease,NA,NA,HGNC:6893,MAPT,IEA,FBrf0241599
FBgn0266579,tau,NA,model of,DOID:1289,neurodegenerative disease,FBal0210735,tau[GD8682],NA,NA,CEA,FBrf0226550
FBgn0266579,tau,NA,model of,DOID:1289,neurodegenerative disease,FBal0210735,tau[GD8682],NA,NA,is ameliorated by FLYBASE:Hsap\MAPT[UAS.cAa]; FB:FBal0043132,FBrf0226550
FBgn0266579,tau,NA,model of,DOID:1289,neurodegenerative disease,FBal0210735,tau[GD8682],NA,NA,is exacerbated by FLYBASE:futsch[olk1]; FB:FBal0215636,FBrf0226550
FBgn0266579,tau,NA,model of,DOID:678,progressive supranuclear palsy,NA,NA,HGNC:6893,MAPT,IEA,FBrf0241599
FBgn0266579,tau,NA,model of,DOID:680,tauopathy,FBal0281089,tau[UAS.cMa],NA,NA,CEA,FBrf0179337
FBgn0266579,tau,NA,model of,DOID:680,tauopathy,FBal0151385,tau[MR22],NA,NA,CEA with FLYBASE:shot[3]; FB:FBal0051150,FBrf0233093
FBgn0266579,tau,NA,model of,DOID:680,tauopathy,FBal0151385,tau[MR22],NA,NA,CEA with FLYBASE:tau[EP3203]; FB:FBal0151387,FBrf0237241
FBgn0266579,tau,NA,model of,DOID:680,tauopathy,FBal0151387,tau[EP3203],NA,NA,CEA with FLYBASE:tau[MR22]; FB:FBal0151385,FBrf0237241
FBgn0266579,tau,NA,model of,DOID:680,tauopathy,FBal0151387,tau[EP3203],NA,NA,CEA,FBrf0238310
FBgn0266579,tau,NA,model of,DOID:680,tauopathy,FBal0281089,tau[UAS.cMa],NA,NA,CEA,FBrf0238310
FBgn0266579,tau,NA,model of,DOID:680,tauopathy,FBal0265468,tau[MI03440],NA,NA,CEA,FBrf0243802
FBgn0266579,tau,NA,model of,DOID:680,tauopathy,FBal0318747,tau[KO],NA,NA,CEA,FBrf0243802
FBgn0266579,tau,NA,exacerbates,DOID:680,tauopathy,FBal0240231,tau[HM05101],NA,NA,modeled by FLYBASE:Hsap\MAPT[UAS.cWa]; FB:FBal0126526,FBrf0244983
FBgn0266579,tau,NA,exacerbates,DOID:680,tauopathy,FBal0265468,tau[MI03440],NA,NA,modeled by FLYBASE:Hsap\MAPT[UAS.cWa]; FB:FBal0126526,FBrf0244983
FBgn0266579,tau,NA,exacerbates,DOID:680,tauopathy,FBal0283907,tau[MI08130],NA,NA,modeled by FLYBASE:Hsap\MAPT[UAS.cWa]; FB:FBal0126526,FBrf0244983
FBgn0266579,tau,NA,exacerbates,DOID:680,tauopathy,FBal0288715,tau[UAS.Tag:Rho1D4],NA,NA,modeled by FLYBASE:Hsap\MAPT[UAS.cWa]; FB:FBal0126526,FBrf0244983
FBgn0266579,tau,NA,exacerbates,DOID:680,tauopathy,FBal0295229,tau[MI11095],NA,NA,modeled by FLYBASE:Hsap\MAPT[UAS.cWa]; FB:FBal0126526,FBrf0244983
FBgn0266579,tau,NA,exacerbates,DOID:680,tauopathy,FBal0305204,tau[G4714],NA,NA,modeled by FLYBASE:Hsap\MAPT[UAS.cWa]; FB:FBal0126526,FBrf0244983
FBgn0266579,tau,NA,model of,DOID:680,tauopathy,FBal0288715,tau[UAS.Tag:Rho1D4],NA,NA,CEA,FBrf0245295
FBgn0266582,ND-30,NA,ameliorates,DOID:12858,Huntington's disease,FBal0162498,ND-30[EY03664],NA,NA,modeled by FLYBASE:Hsap\HTT[128Q.1-336.UAS]; FB:FBal0294194,FBrf0218881
FBgn0266582,ND-30,NA,exacerbates,DOID:12858,Huntington's disease,FBal0199679,ND-30[GD5910],NA,NA,modeled by FLYBASE:Hsap\HTT[128Q.1-336.UAS]; FB:FBal0294194,FBrf0218881
FBgn0266582,ND-30,NA,model of,DOID:0112081,nuclear type mitochondrial complex deficiency,NA,NA,HGNC:7710,NDUFS3,IEA,FBrf0241599
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:12858,Huntington's disease,FBal0060645,Hsc70-4[K71S.UAS],NA,NA,modeled by FLYBASE:Hsap\HTT[Q48.ex1p.UAS]; FB:FBal0219582,FBrf0188259
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:12858,Huntington's disease,FBal0060645,Hsc70-4[K71S.UAS],NA,NA,"modeled by FLYBASE:Hsap\HTT[Q48.ex1p.UAS]; FB:FBal0219582, FLYBASE:CrebB[+tIa]; FB:FBal0219579",FBrf0188259
FBgn0266599,Hsc70-4,NA,exacerbates,DOID:0060161,Kennedy's disease,FBal0060645,Hsc70-4[K71S.UAS],NA,NA,"modeled by FLYBASE:Hsap\AR[Q112.UAS.Tag:HA]; FB:FBal0241246, FLYBASE:Prosβ6[1.UAS]; FB:FBal0101587",FBrf0152073
FBgn0266599,Hsc70-4,NA,exacerbates,DOID:1440,Machado-Joseph disease,FBal0060645,Hsc70-4[K71S.UAS],NA,NA,modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630,FBrf0123236
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:1440,Machado-Joseph disease,FBal0207332,Hsc70-4[GD11264],NA,NA,modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630,FBrf0219927
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:1440,Machado-Joseph disease,FBal0207333,Hsc70-4[GD16584],NA,NA,modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630,FBrf0219927
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:1440,Machado-Joseph disease,FBal0239635,Hsc70-4[JF03136],NA,NA,modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630,FBrf0230072
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:1440,Machado-Joseph disease,FBal0239635,Hsc70-4[JF03136],NA,NA,modeled by FLYBASE:Hsap\ATXN3[80Q.UAS.Tag:HA]; FB:FBal0363463,FBrf0246716
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:1440,Machado-Joseph disease,FBal0239635,Hsc70-4[JF03136],NA,NA,modeled by FLYBASE:Hsap\ATXN3[fl.SCA3.UAS]; FB:FBal0326969,FBrf0246716
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:1440,Machado-Joseph disease,FBal0239635,Hsc70-4[JF03136],NA,NA,modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630,FBrf0246716
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:1440,Machado-Joseph disease,FBal0263030,Hsc70-4[GLV21049],NA,NA,modeled by FLYBASE:Hsap\ATXN3[80Q.UAS.Tag:HA]; FB:FBal0363463,FBrf0246716
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:1440,Machado-Joseph disease,FBal0263030,Hsc70-4[GLV21049],NA,NA,modeled by FLYBASE:Hsap\ATXN3[fl.SCA3.UAS]; FB:FBal0326969,FBrf0246716
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:1440,Machado-Joseph disease,FBal0263030,Hsc70-4[GLV21049],NA,NA,modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630,FBrf0246716
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:1440,Machado-Joseph disease,FBal0263149,Hsc70-4[HMS00152],NA,NA,modeled by FLYBASE:Hsap\ATXN3[80Q.UAS.Tag:HA]; FB:FBal0363463,FBrf0246716
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:1440,Machado-Joseph disease,FBal0263149,Hsc70-4[HMS00152],NA,NA,modeled by FLYBASE:Hsap\ATXN3[fl.SCA3.UAS]; FB:FBal0326969,FBrf0246716
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:1440,Machado-Joseph disease,FBal0263149,Hsc70-4[HMS00152],NA,NA,modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630,FBrf0246716
FBgn0266599,Hsc70-4,NA,exacerbates,DOID:14330,Parkinson's disease,FBal0060645,Hsc70-4[K71S.UAS],NA,NA,modeled by FLYBASE:Hsap\SNCA[UAS.cFa]; FB:FBal0104766,FBrf0145222
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:0060201,amyotrophic lateral sclerosis,FBal0098844,Hsc70-4[UAS.cEa],NA,NA,modeled by FLYBASE:Hsap\TARDBP[UAS.cEa]; FB:FBal0270163,FBrf0237418
FBgn0266599,Hsc70-4,NA,model of,DOID:12704,ataxia telangiectasia,FBal0105151,Hsc70-4[+t14],NA,NA,CEA with FLYBASE:tefu[&Dgr;356]; FB:FBal0124385,FBrf0179362
FBgn0266599,Hsc70-4,NA,model of,DOID:12704,ataxia telangiectasia,FBal0105151,Hsc70-4[+t14],NA,NA,CEA with FLYBASE:tefu[&Dgr;11]; FB:FBal0124386,FBrf0180054
FBgn0266599,Hsc70-4,NA,model of,DOID:12704,ataxia telangiectasia,FBal0105151,Hsc70-4[+t14],NA,NA,CEA with FLYBASE:tefu[&Dgr;356]; FB:FBal0124385,FBrf0180054
FBgn0266599,Hsc70-4,NA,exacerbates,DOID:1441,autosomal dominant cerebellar ataxia,FBal0060645,Hsc70-4[K71S.UAS],NA,NA,modeled by FLYBASE:Hsap\ATXN1[82.UAS]; FB:FBal0104777,FBrf0180337
FBgn0266599,Hsc70-4,NA,exacerbates,DOID:1441,autosomal dominant cerebellar ataxia,FBal0060645,Hsc70-4[K71S.UAS],NA,NA,modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630,FBrf0180337
FBgn0266599,Hsc70-4,NA,exacerbates,DOID:162,cancer,FBal0263149,Hsc70-4[HMS00152],NA,NA,modeled by FLYBASE:Rbf[HMS03004]; FB:FBal0266576,FBrf0248245
FBgn0266599,Hsc70-4,NA,exacerbates,DOID:0050467,erythrokeratodermia variabilis,FBal0060645,Hsc70-4[K71S.UAS],NA,NA,modeled by FLYBASE:Hsap\GJB3[F137L.UAS.Tag:MYC]; FB:FBal0316797,FBrf0229808
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:0050467,erythrokeratodermia variabilis,FBal0098844,Hsc70-4[UAS.cEa],NA,NA,modeled by FLYBASE:Hsap\GJB3[F137L.UAS.Tag:MYC]; FB:FBal0316797,FBrf0229808
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:0050879,fragile X-associated tremor/ataxia syndrome,FBal0098844,Hsc70-4[UAS.cEa],NA,NA,modeled by FLYBASE:Zzzz\CGG[90.UAS.EGFP]; FB:FBal0280774,FBrf0228954
FBgn0266599,Hsc70-4,NA,exacerbates,DOID:1289,neurodegenerative disease,FBal0060645,Hsc70-4[K71S.UAS],NA,NA,modeled by FLYBASE:Zzzz\CGG[90.UAS.EGFP]; FB:FBal0280774,FBrf0162265
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:1289,neurodegenerative disease,FBal0098844,Hsc70-4[UAS.cEa],NA,NA,modeled by FLYBASE:Zzzz\CGG[90.UAS.EGFP]; FB:FBal0280774,FBrf0162265
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:1289,neurodegenerative disease,FBal0098844,Hsc70-4[UAS.cEa],NA,NA,"modeled by FLYBASE:Hsap\ATXN3[Q77.UAS.Tag:HA,Tag:NES(HIV-1-Rev)]; FB:FBal0156379",FBrf0167960
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:1289,neurodegenerative disease,FBal0098844,Hsc70-4[UAS.cEa],NA,NA,modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630,FBrf0167960
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:1289,neurodegenerative disease,FBal0098844,Hsc70-4[UAS.cEa],NA,NA,modeled by FLYBASE:Zzzz\CAG[127Q.UAS.Tag:HA]; FB:FBal0104696,FBrf0167960
FBgn0266599,Hsc70-4,NA,exacerbates,DOID:1289,neurodegenerative disease,FBal0060645,Hsc70-4[K71S.UAS],NA,NA,modeled by FLYBASE:Zzzz\CAG[127Q.UAS.Tag:HA]; FB:FBal0104696,FBrf0180337
FBgn0266599,Hsc70-4,NA,exacerbates,DOID:1289,neurodegenerative disease,FBal0060645,Hsc70-4[K71S.UAS],NA,NA,modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630,FBrf0187158
FBgn0266599,Hsc70-4,NA,exacerbates,DOID:14503,neuronal ceroid lipofuscinosis,FBal0087006,Hsc70-4[L3929],NA,NA,modeled by FLYBASE:cathD[1]; FB:FBal0246638,FBrf0209200
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:0110720,neuronal ceroid lipofuscinosis,FBal0124174,Hsc70-4[Delta356],NA,NA,modeled by FLYBASE:Hsap\DNAJC5[L115R.UAS]; FB:FBal0358407,FBrf0244298
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:0110720,neuronal ceroid lipofuscinosis,FBal0124174,Hsc70-4[Delta356],NA,NA,modeled by FLYBASE:Hsap\DNAJC5[L116&Dgr;.UAS]; FB:FBal0358408,FBrf0244298
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:0110720,neuronal ceroid lipofuscinosis,FBal0263149,Hsc70-4[HMS00152],NA,NA,modeled by FLYBASE:Hsap\DNAJC5[L116&Dgr;.UAS]; FB:FBal0358408,FBrf0244298
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:9970,obesity,FBal0098844,Hsc70-4[UAS.cEa],NA,NA,modeled by FLYBASE:HDAC6[KO]; FB:FBal0248834,FBrf0236910
FBgn0266599,Hsc70-4,NA,ameliorates,DOID:9970,obesity,FBal0098844,Hsc70-4[UAS.cEa],NA,NA,modeled by FLYBASE:Lsd-2[UAS.EYFP]; FB:FBal0280213,FBrf0236910
FBgn0266670,Sec5,NA,exacerbates,DOID:9884,muscular dystrophy,FBal0146821,Sec5[E10],NA,NA,modeled by FLYBASE:Dg[O86]; FB:FBal0218114,FBrf0248322
FBgn0266671,Sec6,NA,ameliorates,DOID:162,cancer,FBal0210552,Sec6[GD11616],NA,NA,modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587,FBrf0226906
FBgn0266671,Sec6,NA,exacerbates,DOID:9884,muscular dystrophy,FBal0264707,Sec6[Ex15],NA,NA,modeled by FLYBASE:Dg[O86]; FB:FBal0218114,FBrf0248322
FBgn0266672,Sec8,NA,ameliorates,DOID:162,cancer,FBal0231329,Sec8[KK101531],NA,NA,modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587,FBrf0226906
FBgn0266673,Sec10,NA,exacerbates,DOID:9884,muscular dystrophy,FBal0158688,Sec10[f03085],NA,NA,modeled by FLYBASE:Dg[O86]; FB:FBal0218114,FBrf0248322
FBgn0266674,Sec15,NA,exacerbates,DOID:14330,Parkinson's disease,FBal0242238,Sec15[JF02649],NA,NA,modeled by FLYBASE:Hsc70-5[KK100233]; FB:FBal0230627,FBrf0251563
FBgn0266674,Sec15,NA,ameliorates,DOID:162,cancer,FBal0197840,Sec15[1],NA,NA,modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587,FBrf0226906
FBgn0266674,Sec15,NA,ameliorates,DOID:162,cancer,FBal0210546,Sec15[GD12109],NA,NA,modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587,FBrf0226906
FBgn0266674,Sec15,NA,ameliorates,DOID:162,cancer,FBal0231433,Sec15[KK101708],NA,NA,modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587,FBrf0226906
FBgn0266674,Sec15,NA,exacerbates,DOID:9884,muscular dystrophy,FBal0197840,Sec15[1],NA,NA,modeled by FLYBASE:Dg[O86]; FB:FBal0218114,FBrf0248322
FBgn0266674,Sec15,NA,model of,DOID:0112200,spondyloepimetaphyseal dysplasia with joint laxity,NA,NA,HGNC:17085,EXOC6B,IEA,FBrf0241599
FBgn0266696,Svil,NA,model of,DOID:0112108,myofibrillar myopathy,NA,NA,HGNC:11480,SVIL,IEA,FBrf0241599
FBgn0266708,Cep89,NA,model of,DOID:3762,cytochrome-c oxidase deficiency disease,FBal0232255,Cep89[KK103260],NA,NA,CEA,FBrf0222034
FBgn0266708,Cep89,NA,model of,DOID:1289,neurodegenerative disease,FBal0232255,Cep89[KK103260],NA,NA,CEA,FBrf0222034
FBgn0266709,Zmynd10,NA,ameliorates,DOID:0060160,childhood spinal muscular atrophy,FBal0365411,Zmynd10[UAS.cLa],NA,NA,modeled by FLYBASE:Smn[&Dgr;]; FB:FBal0365407,FBrf0247174
FBgn0266709,Zmynd10,NA,model of,DOID:9562,primary ciliary dyskinesia,FBal0291679,Zmynd10[EY10866],NA,NA,CEA,FBrf0223083
FBgn0266709,Zmynd10,NA,model of,DOID:0110597,primary ciliary dyskinesia,NA,NA,HGNC:19412,ZMYND10,IEA,FBrf0241599
FBgn0266709,Zmynd10,NA,model of,DOID:10003,sensorineural hearing loss,FBal0291679,Zmynd10[EY10866],NA,NA,CEA,FBrf0219321
FBgn0266720,Snap24,NA,model of,DOID:0110683,congenital myasthenic syndrome,NA,NA,HGNC:11132,SNAP25,IEA,FBrf0241599
FBgn0266724,Trs20,NA,model of,DOID:0080362,X-linked spondyloepiphyseal dysplasia tarda,NA,NA,HGNC:23068,TRAPPC2,IEA,FBrf0241599
FBgn0266757,mfr,NA,model of,DOID:0070199,Miyoshi muscular dystrophy,NA,NA,HGNC:3097,DYSF,IEA,FBrf0241599
FBgn0266757,mfr,NA,exacerbates,DOID:2129,atypical teratoid rhabdoid tumor,FBal0231640,mfr[KK102150],NA,NA,modeled by FLYBASE:Snr1[KK101602]; FB:FBal0231379,FBrf0241270
FBgn0266757,mfr,NA,model of,DOID:0110276,autosomal recessive limb-girdle muscular dystrophy,NA,NA,HGNC:3097,DYSF,IEA,FBrf0241599
FBgn0266757,mfr,NA,model of,DOID:0110535,autosomal recessive nonsyndromic deafness,NA,NA,HGNC:8515,OTOF,IEA,FBrf0241599
FBgn0266757,mfr,NA,model of,DOID:0111187,distal muscular dystrophy with anterior tibial onset,NA,NA,HGNC:3097,DYSF,IEA,FBrf0241599
FBgn0267002,unc-104,NA,model of,DOID:0110154,Charcot-Marie-Tooth disease,NA,NA,HGNC:16636,KIF1B,IEA,FBrf0241599
FBgn0267002,unc-104,NA,model of,DOID:0070039,NESCAV syndrome,NA,NA,HGNC:888,KIF1A,IEA,FBrf0241599
FBgn0267002,unc-104,NA,model of,DOID:0070147,hereditary sensory neuropathy,NA,NA,HGNC:888,KIF1A,IEA,FBrf0241599
FBgn0267002,unc-104,NA,model of,DOID:0110781,hereditary spastic paraplegia,NA,NA,HGNC:888,KIF1A,IEA,FBrf0241599
FBgn0267002,unc-104,NA,model of,DOID:863,nervous system disease,FBal0194504,unc-104[bris],NA,NA,CEA,FBrf0233481
FBgn0267002,unc-104,NA,model of,DOID:863,nervous system disease,FBal0194504,unc-104[bris],NA,NA,is ameliorated by FLYBASE:Rab3[UAS.cGa]; FB:FBal0242918,FBrf0233481
FBgn0267002,unc-104,NA,model of,DOID:863,nervous system disease,FBal0194504,unc-104[bris],NA,NA,is ameliorated by FLYBASE:brp[UAS.cWa]; FB:FBal0194771,FBrf0233481
FBgn0267002,unc-104,NA,model of,DOID:863,nervous system disease,FBal0194504,unc-104[bris],NA,NA,is exacerbated by FLYBASE:brp[dsRNA.C.UAS]; FB:FBal0195571,FBrf0233481
