ontology,ID,Description,GeneRatio,foreground_nominator,foreground_denominator,BgRatio,background_nominator,background_denominator,pvalue,p.adjust,qvalue,geneID,Count,fc,l2fc,log10_padjust
bp,GO:0043632,modification-dependent macromolecule catabolic process,133/1637,133,1637,290/6356,290,6356,2.895402047071531e-14,1.1897470229784837e-11,9.182164960760817e-12,Pka-C1/Hsc70-3/eIF4A/Prosbeta6/dco/Rpn8/sgg/RpL40/RpS27A/Ubi-p63E/Prosalpha4/Ubc6/gol/Calr/faf/gcl/Uch/Prosbeta1/eff/poe/Cdc27/CkIalpha/Diap2/Rpt2/Rpn10/Cul1/Cnx99A/Vsp37A/Prosalpha5/Usp47/Cbl/Rpt6/Vps28/eIF3h/Vps25/Uba1/Prosbeta2/Prosalpha7/EloB/inc/SkpA/Roc1a/Ubc10/Prosbeta3/Rad23/STUB1/Stam/Tnks/Rpt5/Rpt4/Rpt3/Rpt1/Rpn7/Rpn6/Rpn5/Rpn9/Rpn2/Rpn11/Rpn1/Prosbeta5/Pink1/UbcE2H/Usp7/HUWE1/CG8974/CG8188/Ubqn/CG15445/Usp2/Rchy1/Ufd4/CG9934/Prosbeta4/Sgt/Pomp/CG7220/PI31/CG17019/Rpn13/Ntan1/Vps20/Herc4/CG1317/CG7546/CG4911/CG7656/Rnf146/Usp32/CG7611/gzl/Kcmf1/trbd/FBXO11/CG5823/Usp8/Usp12-46/puf/Npl4/Vps2/Gp93/ago/Fsn/Roc2/Trim9/Ndfip/Usp10/CG32850/CG40045/snama/Prosalpha2/ALiX/Ubi-p5E/shrb/Prosbeta7/Prosalpha6/Nedd4/ctrip/Ubr3/Cul3/Prosalpha3/Rpn3/RanBPM/fzr/CkIIalpha/rdx/tn/Sem1/EloC/Bruce/Ubc7/slmb/Vps4/TER94,133,1.780692182925031,0.8324381483606208,10.924545373232828
bp,GO:0009968,negative regulation of signal transduction,133/1637,133,1637,291/6356,291,6356,4.026777677114398e-14,1.5167529250464234e-11,1.1705913352593958e-11,cact/Cam/Pka-C1/Lar/dnc/E(bx)/Fas2/flw/Gbeta13F/gro/dlg1/eIF4A/l(2)gl/dco/Raf/Pp1alpha-96A/pum/Ras85D/sesB/sgg/sqh/Su(var)2-10/vap/mts/RasGAP1/Galphaq/Ubc6/Rap1/gcl/Akt1/dock/Gug/msn/eff/poe/cpb/fng/nmo/Nca/Rho1/sty/CkIalpha/Rala/Cul1/HDAC1/ATPsynD/Cbl/lig/CtBP/Rack1/Spred/Sin3A/Pp4-19C/EloB/Dap160/Pli/SkpA/Roc1a/Pten/STUB1/wdb/Ack/ics/Fmr1/Dd/SoxN/pigs/spidey/PPP4R2r/Usp7/hiw/HUWE1/Tao/Usp2/Mnn1/Ufd4/CYLD/TM9SF2/CG17019/cpa/Synj/Eps-15/Hipk/Herc4/fmt/Atg18a/UbcE2M/BI-1/Duba/Mkp3/Mics1/Kcmf1/trbd/foxo/Usp12-46/puf/Npl4/CycG/PIP4K/Slmap/krz/Sulf1/scyl/Rheb/wrd/Cka/CG30423/Ndfip/alph/spin/mnb/Nedd4/Pka-R1/Mob4/Pp2A-29B/Diap1/Gprk1/par-1/Atg1/Cul3/raskol/aPKC/l(2)gd1/Gprk2/Patronin/hppy/rdx/EloC/wap/Ptp61F/slmb/Sac1/TER94,133,1.7745729658015774,0.8274718954672714,10.819085158849518
bp,GO:0007292,female gamete generation,197/1637,197,1637,484/6356,484,6356,5.084282120382199e-14,1.767765783394426e-11,1.364316675866122e-11,bru1/arm/bic/BicD/brm/bsk/cact/CkIIbeta/Pka-C1/Chc/cni/csw/Lar/EcR/emc/ena/flw/Hrb98DE/Hsp83/if/Jra/Khc/dlg1/eIF4A/l(2)gl/Raf/pum/Ras85D/rl/Scm/sesB/sgg/shi/spir/sqh/stau/CCT1/Tm1/Pp1-87B/mts/ct/Syt1/me31B/Rop/Rap1/drk/mys/mdy/Hrb27C/hop/orb/14-3-3zeta/Top1/Klc/Parp/Dsor1/hep/Rac1/Cdc42/Akt1/msn/eff/heph/jar/cpb/fng/Moe/twin/tsr/ctp/dhd/Dp/Pp2B-14D/Rab5/Rac2/Rho1/sty/Rala/Lis-1/rin/Rab10/Rab11/Rab7/Rab6/HDAC1/lama/fry/Past1/Rab4/snRNP-U1-70K/sktl/qm/Cbl/14-3-3epsilon/lig/Rack1/chb/Vps25/yps/Uba1/SmD3/Prosalpha7/Crk/CalpB/Rok/par-6/Pten/tapas/msps/Rpt4/Fmr1/CSN7/GMF/Spt6/cathD/Mkrn1/pigs/Klp10A/Dlic/Pdcd4/Tao/tho2/papi/baf/loqs/Nup44A/eIF3b/EndoB/cpa/Cip4/nudE/M6/jagn/Sra-1/Syp/CycG/SCAR/mask/btz/bai/Rbfox1/Mrtf/endos/Not1/ALiX/sra/shrb/spin/kra/alpha-Spec/glo/Pka-R1/kuz/pds5/Su(var)3-3/rhea/Diap1/par-1/Atg1/Atg13/lqfR/didum/capt/Dhc64C/aPKC/l(2)gd1/Gprk2/Csk/RanBPM/nsl1/cic/Src64B/Fs(2)Ket/milt/SERCA/bel/scrib/hts/sqd/CkIIalpha/CaMKII/AP-2alpha/smt3/pAbp/PDZ-GEF/kis/Hsc70-4/Bruce/Pi4KIIIalpha/dop/rump/da/slmb/Ge-1/LIMK1/TER94/SRPK,197,1.580360162966927,0.6602533850561474,10.752575276493534
bp,GO:0030029,actin filament-based process,118/1637,118,1637,251/6356,251,6356,1.0601713161639311e-13,3.4228388207578346e-11,2.6416599562159905e-11,bru1/Cam/Pka-C1/cta/ena/Actn/flw/Galphai/Gbeta13F/Galphao/if/Khc/Arpc1/l(2)gl/dco/Lam/osp/shi/sn/spir/sqh/Tm1/Tm2/fwd/mys/Mlc-c/Ggamma1/alpha-Cat/Gel/hep/Rac1/Cdc42/LamC/cora/CG10939/Spn/jar/cpb/Moe/tsr/Arp2/ctp/nuf/shot/Arf51F/Rac2/Rho1/Mlp84B/CanB2/Rab11/sktl/Rack1/Pkn/RhoGEF2/Ocrl/Fim/trio/Crk/CG13366/DAAM/Sbf/siz/Rok/Pten/Ack/GMF/pigs/CG6891/Rab35/Arpc5/Arpc2/CAP/cpa/Slik/Cip4/Abp1/Sra-1/RhoGAP92B/tral/SCAR/mask/CG31715/CG32066/IRSp53/CG32264/Mrtf/HSPC300/tmod/ALiX/step/beta-Spec/alpha-Spec/gish/Nedd4/C3G/Pka-R1/Dys/rhea/p120ctn/didum/capt/Bsg/Gprk2/Arp3/Src64B/hts/CG43658/how/tn/Zasp52/Pi4KIIIalpha/sau/Frl/vib/Vps4/LIMK1/Girdin/Arpc4,118,1.8253388401190596,0.868164298285435,10.46561355102384
bp,GO:0006897,endocytosis,80/1637,80,1637,148/6356,148,6356,1.1497195461831956e-13,3.4644882324986955e-11,2.673803913018323e-11,BicD/bsk/Chc/csw/Dab/EcR/g/dco/lt/Pkc53E/rb/shi/vap/Syt1/drk/hep/Rac1/Cdc42/Arf79F/emp/jar/Moe/Arf102F/Arf51F/Rab5/Rac2/Rho1/Lis-1/Nak/Rab11/Rab7/Past1/Rab4/Cbl/Vps25/Dap160/Ocrl/Flo1/Crk/Clc/Rlip/Drp1/lqf/AP-1gamma/CG9132/Tao/Rab35/Snx1/Reps/EndoB/Synj/Vps35/asrij/Eps-15/CG8176/CG8507/EndoA/Nrx-1/PIP4K/krz/CG31729/Synd/lap/spin/step/stmA/mnb/Nedd4/lqfR/tweek/fwe/Gprk2/nsl1/pyd/scrib/mib1/garz/AP-2alpha/rudhira/Syx7,80,2.098763393815318,1.0695395321327783,10.460360909455284
bp,GO:0007166,cell surface receptor signaling pathway,199/1637,199,1637,494/6356,494,6356,1.258822547509636e-13,3.5561736967147216e-11,2.744564422662456e-11,arm/ben/bsk/cact/Pka-C1/csw/Dab/Lar/E(bx)/Fas2/flw/Gbeta13F/Galphao/gro/Hsp83/if/dlg1/eIF4A/l(2)gl/dco/hyd/Raf/Pp1alpha-96A/pum/Ras85D/rl/sgg/sqh/Su(var)2-10/vap/Pp1-87B/mts/RasGAP1/GlyP/Rap1/drk/mys/hop/tws/14-3-3zeta/Eip63E/gcl/Dsor1/hep/Rac1/Cdc42/Akt1/htl/dock/Gug/msn/eff/Ssdp/Cdc37/fng/BRWD3/nmo/Rac2/Rho1/sty/Vps26/CkIalpha/Cul1/Lis-1/Nak/HDAC1/Cdk4/Pitslre/Usp47/dos/Cbl/lig/Pdk1/CtBP/Rack1/Pi3K21B/eIF3h/Sin3A/Pp4-19C/EloB/Dap160/Mkk4/Crk/Tnpo/Pli/SkpA/Roc1a/par-6/Pten/Eaat1/STUB1/wdb/Tnks/Nulp1/Kap3/Ilk/Ack/ics/lqf/Lnk/Fmr1/Dd/Uba2/SoxN/Debcl/Mkrn1/pigs/PPP4R2r/Usp7/hiw/Rab3-GEF/HUWE1/Mvb12/Tao/Tsp26A/CYLD/CycY/Pngl/Cirl/CG17019/Rpn13/lbk/Synj/Vps35/asrij/Eps-15/Hipk/Herc4/Fit1/Uev1A/UbcE2M/Duba/Mkp3/Rnf146/eIF3f1/ATP6AP2/trbd/foxo/Usp8/AdipoR/Usp12-46/puf/Npl4/CycG/PIP4K/krz/Sulf1/Buffy/Rheb/HDAC4/wrd/mask/CG30423/Trim9/Ndfip/Usp10/Ddr/htk/alph/spin/step/gish/Nedd4/cno/C3G/Pka-R1/Mob4/kuz/Pp2A-29B/Diap1/Gprk1/Ubr3/Cul3/sxc/sgl/aPKC/l(2)gd1/Gprk2/RanBPM/cic/Src64B/hppy/mib1/Flo2/CkIIalpha/rdx/smt3/sno/PDZ-GEF/Doa/EloC/Pi4KIIIalpha/Ptp61F/Glo1/slmb/Vps4/Sac1/RpS12/TER94,199,1.5640885494597356,0.64532219183333694,10.449017034630277
bp,GO:0048585,negative regulation of response to stimulus,145/1637,145,1637,330/6356,330,6356,1.3897065934396547e-13,3.694984589616023e-11,2.8516951397269448e-11,cact/Cam/Pka-C1/Lar/dnc/E(bx)/Fas2/flw/Gbeta13F/gro/Jra/dlg1/eIF4A/l(2)gl/dco/Lam/Raf/Pp1alpha-96A/pum/Ras85D/sesB/sgg/sqh/Su(var)2-10/vap/mts/Csp/RasGAP1/Galphaq/Ubc6/GlyP/Rap1/faf/gcl/Akt1/dock/Gug/msn/eff/poe/cpb/fng/nmo/Nca/Rho1/sty/CkIalpha/Rala/Cul1/HDAC1/wun/ATPsynD/Cbl/lig/CtBP/Rack1/Spred/Sin3A/Pp4-19C/EloB/Dap160/Pli/SkpA/Roc1a/Rok/Pten/STUB1/wdb/Ack/ics/Fmr1/Dd/Uba2/SoxN/pigs/spidey/PPP4R2r/Usp7/hiw/HUWE1/Tao/Usp2/Mnn1/Ufd4/CYLD/TM9SF2/CG17019/cpa/Synj/Eps-15/Hipk/Herc4/fmt/Atg18a/UbcE2M/BI-1/Duba/Mkp3/Mics1/Kcmf1/trbd/foxo/CG5044/Usp12-46/puf/Npl4/CycG/PIP4K/Slmap/krz/Sulf1/scyl/ago/Rheb/wrd/Cka/CG30423/Ndfip/alph/spin/mnb/Nedd4/Pka-R1/Mob4/Pp2A-29B/Diap1/Gprk1/par-1/Atg1/Cul3/raskol/aPKC/l(2)gd1/Gprk2/Patronin/hppy/rdx/Pde8/EloC/wap/Ptp61F/Dsp1/slmb/Sac1/TER94,145,1.706040243608967,0.7706516786434844,10.432387368543495
bp,GO:0006091,generation of precursor metabolites and energy,101/1637,101,1637,207/6356,207,6356,3.8847599030597433e-13,9.755063756572244e-11,7.528710127918122e-11,Ald1/EcR/Eno/Gapdh1/Gapdh2/Hex-A/Men/Pfk/Pgi/Pgm1/sgg/GlyP/Pgd/Scsalpha1/mAcon1/ATPsynbeta/Nc73EF/blw/ox/PhKgamma/Fdh/SdhB/sun/Pglym78/ATPsynO/ND-75/ND-23/COX5A/ND-42/Rack1/RFeSP/Gpo1/Taldo/ND-B14.5A/Idh3a/CG5009/NP15.6/aralar1/ND-ASHI/Pink1/ND-20/Nipsnap/UQCR-14/ND-24/ND-18/Rim2/ND-B17.2/ND-B14.5B/ND-13A/ND-51/COX5B/Sirup/ND-B22/COX4/ND-B12/levy/ATPsynF/ND-19/Fdx2/Cyt-c1/Atg18a/UGP/Gbs-70E/UQCR-Q/Atg3/Atg17/Mics1/ScsbetaA/SdhC/CG5214/Idh3b/SdhD/CG5028/Atg16/dj-1beta/ND-49/COX7A/COX7C/CG6115/ND-13B/CG32026/ND-MLRQ/AGBE/Tpi/UQCR-C2/Pgk/UQCR-11/GC1/Chchd2/Atg1/SdhA/kdn/Mdh2/Mdh1/Gyg/tn/PyK/FASN1/bsf/Fum1/Etf-QO,101,1.8944634789101071,0.9217893281268351,10.010769887823843
bp,GO:0007163,establishment or maintenance of cell polarity,83/1637,83,1637,159/6356,159,6356,5.10782826923111e-13,1.215125461943401e-10,9.378029298743434e-11,AnxB9/awd/BicD/Pka-C1/Chc/csw/cta/Galphai/Gbeta13F/DCTN1-p150/Jra/Khc/dlg1/l(2)gl/Raf/Ras85D/sgg/sn/svp/mts/Rap1/hop/orb/tws/14-3-3zeta/Ggamma1/Parp/Rac1/Cdc42/Pfdn2/heph/Moe/tsr/ctp/Dp/nmo/Rab5/Rac2/Rho1/sty/Rala/Lis-1/rin/Rab11/Rab6/sktl/Cbl/14-3-3epsilon/Ran/lig/chb/Vps25/Rok/par-6/msk/Eb1/msps/Kap3/Klp10A/Slik/nudE/TSG101/Cont/pins/btz/cno/Pka-R1/Dys/par-1/capt/Dhc64C/aPKC/Csk/Sec23/Sec24CD/scrib/sqd/mgr/Pi4KIIIalpha/Frl/Syx7/slmb/Vps4,83,2.026824648555611,1.0192212789369353,9.91537887875975
bp,GO:0030036,actin cytoskeleton organization,113/1637,113,1637,244/6356,244,6356,1.2738888868930816e-12,2.787433992582702e-10,2.1512706687049544e-10,bru1/Pka-C1/cta/ena/Actn/flw/Galphai/Gbeta13F/Galphao/if/Khc/Arpc1/l(2)gl/dco/Lam/osp/shi/sn/spir/sqh/Tm1/Tm2/fwd/mys/Ggamma1/Gel/hep/Rac1/Cdc42/LamC/cora/CG10939/Spn/jar/cpb/Moe/tsr/Arp2/ctp/nuf/shot/Arf51F/Rac2/Rho1/Mlp84B/CanB2/Rab11/sktl/Rack1/Pkn/RhoGEF2/Ocrl/Fim/trio/Crk/CG13366/DAAM/Sbf/siz/Rok/Pten/Ack/GMF/pigs/CG6891/Arpc5/Arpc2/CAP/cpa/Slik/Cip4/Abp1/Sra-1/RhoGAP92B/tral/SCAR/mask/CG31715/CG32066/IRSp53/CG32264/Mrtf/HSPC300/tmod/ALiX/step/beta-Spec/alpha-Spec/gish/Nedd4/C3G/Pka-R1/Dys/rhea/p120ctn/didum/capt/Bsg/Arp3/Src64B/hts/CG43658/how/tn/Zasp52/Pi4KIIIalpha/sau/Frl/vib/Vps4/LIMK1/Girdin/Arpc4,113,1.7981413421192305,0.8465064277266671,9.554795408068092
bp,GO:0023057,negative regulation of signaling,135/1637,135,1637,308/6356,308,6356,1.2950467664654146e-12,2.787433992582702e-10,2.1512706687049544e-10,cact/Cam/Pka-C1/Lar/dnc/E(bx)/Fas2/flw/Gbeta13F/gro/dlg1/eIF4A/l(2)gl/dco/Raf/Pp1alpha-96A/pum/Ras85D/sesB/sgg/sqh/Su(var)2-10/vap/mts/RasGAP1/Galphaq/Ubc6/Rap1/gcl/Akt1/dock/Gug/msn/eff/poe/cpb/fng/nmo/Nca/Rho1/sty/CkIalpha/Rala/Cul1/HDAC1/ATPsynD/Cbl/lig/Fak/CtBP/Rack1/Spred/Sin3A/Pp4-19C/EloB/Dap160/Pli/SkpA/Roc1a/Pten/STUB1/wdb/Ack/ics/Fmr1/Dd/SoxN/pigs/spidey/PPP4R2r/Usp7/hiw/HUWE1/Tao/Usp2/Mnn1/Ufd4/CYLD/TM9SF2/CG17019/cpa/Synj/Eps-15/Hipk/Herc4/fmt/Atg18a/UbcE2M/BI-1/Duba/Mkp3/Mics1/Kcmf1/trbd/foxo/Usp12-46/puf/Npl4/CycG/PIP4K/Slmap/krz/Sulf1/scyl/Rheb/cpx/wrd/Cka/CG30423/Ndfip/alph/spin/mnb/Nedd4/Pka-R1/Mob4/Pp2A-29B/Diap1/Gprk1/par-1/Atg1/Cul3/raskol/aPKC/l(2)gd1/Gprk2/Patronin/hppy/rdx/EloC/wap/Ptp61F/slmb/Sac1/TER94,135,1.7018381740434274,0.767093859230295,9.554795408068092
bp,GO:0010648,negative regulation of cell communication,134/1637,134,1637,307/6356,307,6356,2.2974656013794236e-12,4.720247508288635e-10,3.642966987067661e-10,cact/Cam/Pka-C1/Lar/dnc/E(bx)/Fas2/flw/Gbeta13F/gro/dlg1/eIF4A/l(2)gl/dco/Raf/Pp1alpha-96A/pum/Ras85D/sesB/sgg/sqh/Su(var)2-10/vap/mts/RasGAP1/Galphaq/Ubc6/Rap1/gcl/Akt1/dock/Gug/msn/eff/poe/cpb/fng/nmo/Nca/Rho1/sty/CkIalpha/Rala/Cul1/HDAC1/ATPsynD/Cbl/lig/CtBP/Rack1/Spred/Sin3A/Pp4-19C/EloB/Dap160/Pli/SkpA/Roc1a/Pten/STUB1/wdb/Ack/ics/Fmr1/Dd/SoxN/pigs/spidey/PPP4R2r/Usp7/hiw/HUWE1/Tao/Usp2/Mnn1/Ufd4/CYLD/TM9SF2/CG17019/cpa/Synj/Eps-15/Hipk/Herc4/fmt/Atg18a/UbcE2M/BI-1/Duba/Mkp3/Mics1/Kcmf1/trbd/foxo/Usp12-46/puf/Npl4/CycG/PIP4K/Slmap/krz/Sulf1/scyl/Rheb/cpx/wrd/Cka/CG30423/Ndfip/alph/spin/mnb/Nedd4/Pka-R1/Mob4/Pp2A-29B/Diap1/Gprk1/par-1/Atg1/Cul3/raskol/aPKC/l(2)gd1/Gprk2/Patronin/hppy/rdx/EloC/wap/Ptp61F/slmb/Sac1/TER94,134,1.694734349598754,0.761059147961959,9.326035228343509
bp,GO:0008589,regulation of smoothened signaling pathway,51/1637,51,1637,82/6356,82,6356,2.8560703011837364e-12,5.612799026674125e-10,4.3318155506283305e-10,Pka-C1/flw/Gbeta13F/dco/Pp1alpha-96A/sgg/sqh/Su(var)2-10/mts/Rap1/tws/Gug/eff/CkIalpha/Cul1/HDAC1/Rack1/Pp4-19C/Tnpo/Roc1a/par-6/wdb/PPP4R2r/Usp7/Rpn13/Synj/Hipk/Herc4/UbcE2M/Usp8/Npl4/krz/Sulf1/gish/Nedd4/cno/C3G/Pka-R1/Pp2A-29B/Gprk1/Ubr3/Cul3/aPKC/Gprk2/CkIIalpha/rdx/smt3/Pi4KIIIalpha/slmb/Sac1/TER94,51,2.4148576366643324,1.2719381402277776,9.250820507961876
bp,GO:0010647,positive regulation of cell communication,149/1637,149,1637,353/6356,353,6356,3.1052370243483126e-12,5.61426854002175e-10,4.332949683659077e-10,ben/BicD/Pka-C1/Dab/flw/Hsp83/l(2)gl/dco/hyd/RpS3/Raf/Pp1alpha-96A/Ras85D/Su(var)2-10/Pp1-87B/mts/Rap1/drk/tws/14-3-3zeta/Eip63E/Rox8/Itpr/Parp/Rac1/Cdc42/Akt1/msn/Ssdp/Cdc37/fng/BRWD3/Mtor/sun/CkIalpha/Lis-1/Nak/Cdk4/Pitslre/Usp47/14-3-3epsilon/lig/Pdk1/CtBP/eIF3h/RhoGEF2/trio/Sec13/Crk/Tnpo/Pli/RhoGAP1A/CG14812/siz/par-6/wdb/Tnks/Nulp1/CG7028/Kap3/lqf/Lnk/Uba2/Mkrn1/Pink1/Usp7/hiw/Rab3-GEF/wcy/Tao/Tsp26A/Mnn1/CYLD/CycY/Pngl/Nup44A/RagC-D/Git/Rpn13/lbk/Vps35/asrij/Hipk/Herc4/Uev1A/UbcE2M/Rnf146/eIF3f1/ATP6AP2/trbd/Snx3/foxo/Ccm3/Sur-8/RhoGAP92B/Usp8/AdipoR/CycG/Cals/Slmap/Sulf1/Rheb/mask/Cka/Efa6/Ndfip/Usp10/akirin/htk/ALiX/Alg-2/step/beta-Spec/alpha-Spec/gish/cno/C3G/Pka-R1/Mob4/Diap1/Gprk1/Ubr3/sxc/slim/aPKC/Gprk2/Csk/Src64B/hppy/mib1/CG43658/Hmgcr/Flo2/CkIIalpha/rdx/Glut1/CaMKII/AP-2alpha/smt3/sno/PDZ-GEF/Doa/Pde8/unc-104/Pi4KIIIalpha/slmb/Vps4/Rab1/RpS12,149,1.6388785538390722,0.7127089500653471,9.250706818160365
bp,GO:0023056,positive regulation of signaling,149/1637,149,1637,353/6356,353,6356,3.1052370243483126e-12,5.61426854002175e-10,4.332949683659077e-10,ben/BicD/Pka-C1/Dab/flw/Hsp83/l(2)gl/dco/hyd/RpS3/Raf/Pp1alpha-96A/Ras85D/Su(var)2-10/Pp1-87B/mts/Rap1/drk/tws/14-3-3zeta/Eip63E/Rox8/Itpr/Parp/Rac1/Cdc42/Akt1/msn/Ssdp/Cdc37/fng/BRWD3/Mtor/sun/CkIalpha/Lis-1/Nak/Cdk4/Pitslre/Usp47/14-3-3epsilon/lig/Pdk1/CtBP/eIF3h/RhoGEF2/trio/Sec13/Crk/Tnpo/Pli/RhoGAP1A/CG14812/siz/par-6/wdb/Tnks/Nulp1/CG7028/Kap3/lqf/Lnk/Uba2/Mkrn1/Pink1/Usp7/hiw/Rab3-GEF/wcy/Tao/Tsp26A/Mnn1/CYLD/CycY/Pngl/Nup44A/RagC-D/Git/Rpn13/lbk/Vps35/asrij/Hipk/Herc4/Uev1A/UbcE2M/Rnf146/eIF3f1/ATP6AP2/trbd/Snx3/foxo/Ccm3/Sur-8/RhoGAP92B/Usp8/AdipoR/CycG/Cals/Slmap/Sulf1/Rheb/mask/Cka/Efa6/Ndfip/Usp10/akirin/htk/ALiX/Alg-2/step/beta-Spec/alpha-Spec/gish/cno/C3G/Pka-R1/Mob4/Diap1/Gprk1/Ubr3/sxc/slim/aPKC/Gprk2/Csk/Src64B/hppy/mib1/CG43658/Hmgcr/Flo2/CkIIalpha/rdx/Glut1/CaMKII/AP-2alpha/smt3/sno/PDZ-GEF/Doa/Pde8/unc-104/Pi4KIIIalpha/slmb/Vps4/Rab1/RpS12,149,1.6388785538390722,0.7127089500653471,9.250706818160365
bp,GO:0034329,cell junction assembly,91/1637,91,1637,185/6356,185,6356,3.315077125660121e-12,5.763134079993748e-10,4.4478403216346727e-10,arm/ben/Lar/ena/Fas2/Galphai/Galphao/Got2/Gs2/Jra/dlg1/l(2)gl/Atpalpha/pum/sesB/sgg/stau/Syn/Rap1/alpha-Cat/Lac/Rac1/Cdc42/Akt1/htl/Spn/cpb/Arp2/nmo/nrv2/wun/Pdk1/Fak/trio/Flo1/SkpA/TBPH/Rok/par-6/Pten/Fmr1/hiw/Tao/Eps-15/Cip4/Tsf2/Abp1/M6/Cont/Arl8/RhoGAP92B/Syp/Nrx-1/atl/BOD1/Cals/Kat60/Rheb/cpx/Fsn/Liprin-alpha/Synd/HSPC300/spin/vari/beta-Spec/alpha-Spec/futsch/mnb/Nedd4/Mob2/Mob4/p120ctn/par-1/Atg1/aPKC/pyd/Arp3/Src64B/scrib/CaMKII/Nrg/PDZ-GEF/ringer/Nsf2/kis/unc-104/Pi4KIIIalpha/Pak/LIMK1/caz,91,1.9098746883719395,0.9334779825567499,9.23934127638879
bp,GO:0006518,peptide metabolic process,196/1637,196,1637,500/6356,500,6356,4.200645983927118e-12,7.032192536055768e-10,5.427267364808759e-10,RpLP0/bru1/eEF1alpha2/eEF2/Hrb98DE/eIF4A/AspRS/RpL36/RpS5a/RpLP1/RpS3/RpL32/mle/pum/RpLP2/RpL4/sta/stau/RpL40/RpS27A/RpS14a/RpS14a/me31B/Hrb27C/RpS2/orb/eIF2beta/RpS17/RpL7/Pabp2/RpL23/RpS15Aa/Parp/RpS13/RpS9/RpL18A/RpS18/RpS19a/NAT1/heph/RpL13/RpS4/msi/twin/mRpL12/RpL11/RpL7A/eIF4E1/Diap2/RpL22/RpS21/Lis-1/RpL9/eIF3i/RpL29/RpS3A/Rga/RpL14/RpS20/eRF3/Rack1/eIF4B/RpL3/Xbp1/eIF3h/RpL39/eIF4G1/RpL10/eIF3e/eIF1A/eIF5B/RpL23A/TyrRS/ThrRS/HisRS/eIF3j/Dp1/RpL15/Fmr1/eEF1beta/Spt6/Mkrn1/eEF1gamma/eIF3g1/RpL35/Pink1/RpL17/RpS28b/GstT4/RpL37a/eIF5/GstT3/Ntf-2/Spp/RpL36A/CG13124/eEF1delta/RpL24/CG10602/RpL21/Not3/CG8635/RpS15Ab/RpS11/eIF3m/RpS23/RpS15/eIF3b/eIF3c/eIF3k/RpS16/CNBP/RpL12/PAN3/RpL28/eIF1/RpL18/Srp9/RpL10Ab/Pop2/eIF3l/RpL26/eRF1/CG7414/eIF3a/eIF3f1/RpL35A/RpL13A/CG2017/mRpS9/RpL34b/RpL24-like/Paip2/RpS5b/Sra-1/mRpS11/Syp/RpS30/Spase22-23/Ythdf/RpS27/RpL27/SppL/RpL34a/RpS8/RpS7/RpL6/RpL38/eIF3d1/Gclc/Spase12/Rheb/Gclm/GstT1/Rbfox1/eIF4EHP/RpL5/Not1/se/AsnRS/RpS25/pix/RpL30/kra/glo/Psa/RpS6/RpS24/RpS26/RpS29/RpL8/RpL37A/eIF2alpha/larp/Gprk2/bru2/eIF4H1/twr/Unr/sqd/eIF2gamma/bru3/orb2/how/pAbp/tn/Ge-1/eEF1alpha1/bsf/RpS10b/RpL27A/RpL31/RpL19/eEF5/RpS12/mRpS5,196,1.5220232131948688,0.6059903623274869,9.152909247120592
bp,GO:0007010,cytoskeleton organization,195/1637,195,1637,498/6356,498,6356,5.416946912538054e-12,8.744500015954287e-10,6.748782732387635e-10,bru1/BicD/Cam/Pka-C1/Chc/cta/ena/Actn/flw/Galphai/Gbeta13F/DCTN1-p150/Galphao/Hsp83/if/Khc/dlg1/ifc/Arpc1/l(2)gl/dco/Lam/osp/sgg/shi/sn/spir/sqh/sw/Tm1/alphaTub84B/alphaTub84D/betaTub85D/Pp1-87B/Tm2/mts/fwd/Ubc6/mys/tws/14-3-3zeta/Ggamma1/Gel/hep/Rac1/Cdc42/LamC/cora/CG10939/Spn/heph/jar/cpb/Moe/tsr/Arp2/ctp/BRWD3/nuf/shot/Arf51F/Mtor/Rac2/Rho1/Mlp84B/CanB2/Lis-1/Rab11/Rab6/sktl/14-3-3epsilon/Ran/emb/CLIP-190/Rack1/Pkn/chb/RhoGEF2/Ocrl/Fim/trio/Crk/CG13366/SkpA/DAAM/TBPH/Sbf/siz/Rok/par-6/Pten/Eb1/CCT6/wdb/Tnks/msps/Kap3/Ack/Fmr1/GMF/Prosbeta5/Vap33/pigs/Klp10A/Dlic/Rab3-GEF/CG6891/Rab35/Cp110/Arpc5/BuGZ/Arpc2/CAP/Rcd1/cpa/Slik/CG14995/Cip4/nudE/Abp1/trbd/Sra-1/RhoGAP92B/Miro/atl/CG17493/pins/Kat60/tral/SCAR/bchs/mask/btz/Efa6/Unc-115a/CG31715/CG32066/IRSp53/CG32264/Mrtf/Synd/HSPC300/tmod/ALiX/DCTN6-p27/step/Prosbeta7/beta-Spec/alpha-Spec/gish/futsch/Nedd4/cno/C3G/Pka-R1/Mob4/Dys/Pp2A-29B/rhea/p120ctn/par-1/didum/capt/larp/Dhc64C/Bsg/aPKC/RanBPM/Arp3/Src64B/Patronin/hts/sqd/CG43658/Rcd5/orb2/how/mgr/smt3/tn/Zasp52/ringer/Pi4KIIIalpha/sau/Frl/vib/slmb/Vps4/Sac1/LIMK1/Girdin/betaTub56D/Arpc4/TER94/SRPK,195,1.5203391452186263,0.6043931845558953,9.058265017119517
