ontology,GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment
MF,GO:0004620,phospholipase activity,115,0,0.15,1.00000,1,1,0
MF,GO:0004622,lysophospholipase activity,24,0,0.03,1.00000,1,1,0
MF,GO:0004623,phospholipase A2 activity,34,0,0.04,1.00000,1,1,0
MF,GO:0004629,phospholipase C activity,31,0,0.04,1.00000,1,1,0
MF,GO:0004653,polypeptide N-acetylgalactosaminyltransf...,20,0,0.03,1.00000,1,1,0
MF,GO:0004693,cyclin-dependent protein serine/threonin...,30,0,0.04,1.00000,1,1,0
MF,GO:0004709,MAP kinase kinase kinase activity,28,0,0.04,1.00000,1,1,0
MF,GO:0004712,protein serine/threonine/tyrosine kinase...,48,0,0.06,1.00000,1,1,0
MF,GO:0004715,non-membrane spanning protein tyrosine k...,48,0,0.06,1.00000,1,1,0
MF,GO:0004722,protein serine/threonine phosphatase act...,107,0,0.14,1.00000,1,1,0
MF,GO:0004725,protein tyrosine phosphatase activity,116,0,0.15,1.00000,1,1,0
MF,GO:0004806,triglyceride lipase activity,26,0,0.03,1.00000,1,1,0
MF,GO:0004812,aminoacyl-tRNA ligase activity,54,0,0.07,1.00000,1,1,0
MF,GO:0004843,thiol-dependent deubiquitinase,117,0,0.15,1.00000,1,1,0
MF,GO:0004857,enzyme inhibitor activity,76,0,0.1,1.00000,1,1,0
MF,GO:0004860,protein kinase inhibitor activity,78,0,0.1,1.00000,1,1,0
MF,GO:0004864,protein phosphatase inhibitor activity,62,0,0.08,1.00000,1,1,0
MF,GO:0004865,protein serine/threonine phosphatase inh...,20,0,0.03,1.00000,1,1,0
MF,GO:0004867,serine-type endopeptidase inhibitor acti...,104,0,0.14,1.00000,1,1,0
MF,GO:0004879,nuclear receptor activity,57,0,0.07,1.00000,1,1,0
MF,GO:0004896,cytokine receptor activity,100,0,0.13,1.00000,1,1,0
MF,GO:0004950,chemokine receptor activity,26,0,0.03,1.00000,1,1,0
MF,GO:0004984,olfactory receptor activity,562,0,0.73,1.00000,1,1,0
MF,GO:0004993,G protein-coupled serotonin receptor act...,36,0,0.05,1.00000,1,1,0
MF,GO:0005001,transmembrane receptor protein tyrosine ...,21,0,0.03,1.00000,1,1,0
MF,GO:0005003,ephrin receptor activity,21,0,0.03,1.00000,1,1,0
MF,GO:0005044,scavenger receptor activity,54,0,0.07,1.00000,1,1,0
MF,GO:0005048,signal sequence binding,54,0,0.07,1.00000,1,1,0
MF,GO:0005080,protein kinase C binding,58,0,0.08,1.00000,1,1,0
MF,GO:0005085,guanyl-nucleotide exchange factor activi...,244,0,0.32,1.00000,1,1,0
MF,GO:0005104,fibroblast growth factor receptor bindin...,25,0,0.03,1.00000,1,1,0
MF,GO:0005109,frizzled binding,42,0,0.05,1.00000,1,1,0
MF,GO:0005112,Notch binding,32,0,0.04,1.00000,1,1,0
MF,GO:0005123,death receptor binding,22,0,0.03,1.00000,1,1,0
MF,GO:0005125,cytokine activity,286,0,0.37,1.00000,1,1,0
MF,GO:0005126,cytokine receptor binding,324,0,0.42,1.00000,1,1,0
MF,GO:0005154,epidermal growth factor receptor binding,33,0,0.04,1.00000,1,1,0
MF,GO:0005158,insulin receptor binding,23,0,0.03,1.00000,1,1,0
MF,GO:0005160,transforming growth factor beta receptor...,25,0,0.03,1.00000,1,1,0
MF,GO:0005164,tumor necrosis factor receptor binding,51,0,0.07,1.00000,1,1,0
MF,GO:0005179,hormone activity,127,0,0.17,1.00000,1,1,0
MF,GO:0005184,neuropeptide hormone activity,29,0,0.04,1.00000,1,1,0
MF,GO:0005200,structural constituent of cytoskeleton,117,0,0.15,1.00000,1,1,0
MF,GO:0005201,extracellular matrix structural constitu...,198,0,0.26,1.00000,1,1,0
MF,GO:0005212,structural constituent of eye lens,25,0,0.03,1.00000,1,1,0
MF,GO:0005227,calcium activated cation channel activit...,25,0,0.03,1.00000,1,1,0
MF,GO:0005229,intracellular calcium activated chloride...,22,0,0.03,1.00000,1,1,0
MF,GO:0005231,excitatory extracellular ligand-gated io...,32,0,0.04,1.00000,1,1,0
MF,GO:0005242,inward rectifier potassium channel activ...,25,0,0.03,1.00000,1,1,0
MF,GO:0005243,gap junction channel activity,22,0,0.03,1.00000,1,1,0
MF,GO:0005248,voltage-gated sodium channel activity,24,0,0.03,1.00000,1,1,0
MF,GO:0005249,voltage-gated potassium channel activity,93,0,0.12,1.00000,1,1,0
MF,GO:0005251,delayed rectifier potassium channel acti...,35,0,0.05,1.00000,1,1,0
MF,GO:0005253,anion channel activity,98,0,0.13,1.00000,1,1,0
MF,GO:0005254,chloride channel activity,85,0,0.11,1.00000,1,1,0
MF,GO:0005310,dicarboxylic acid transmembrane transpor...,30,0,0.04,1.00000,1,1,0
MF,GO:0005319,lipid transporter activity,170,0,0.22,1.00000,1,1,0
MF,GO:0005326,neurotransmitter transmembrane transport...,20,0,0.03,1.00000,1,1,0
MF,GO:0005342,organic acid transmembrane transporter a...,170,0,0.22,1.00000,1,1,0
MF,GO:0005343,organic acid:sodium symporter activity,31,0,0.04,1.00000,1,1,0
MF,GO:0005355,glucose transmembrane transporter activi...,26,0,0.03,1.00000,1,1,0
MF,GO:0005385,zinc ion transmembrane transporter activ...,28,0,0.04,1.00000,1,1,0
MF,GO:0005416,amino acid:cation symporter activity,22,0,0.03,1.00000,1,1,0
MF,GO:0005484,SNAP receptor activity,36,0,0.05,1.00000,1,1,0
MF,GO:0005496,steroid binding,106,0,0.14,1.00000,1,1,0
MF,GO:0005501,retinoid binding,41,0,0.05,1.00000,1,1,0
MF,GO:0005504,fatty acid binding,39,0,0.05,1.00000,1,1,0
MF,GO:0005506,iron ion binding,162,0,0.21,1.00000,1,1,0
MF,GO:0005507,copper ion binding,63,0,0.08,1.00000,1,1,0
MF,GO:0005518,collagen binding,93,0,0.12,1.00000,1,1,0
MF,GO:0005520,insulin-like growth factor binding,30,0,0.04,1.00000,1,1,0
MF,GO:0005525,GTP binding,402,0,0.52,1.00000,1,1,0
MF,GO:0005537,mannose binding,24,0,0.03,1.00000,1,1,0
MF,GO:0005539,glycosaminoglycan binding,254,0,0.33,1.00000,1,1,0
MF,GO:0005540,hyaluronic acid binding,22,0,0.03,1.00000,1,1,0
MF,GO:0005544,calcium-dependent phospholipid binding,56,0,0.07,1.00000,1,1,0
MF,GO:0005546,"phosphatidylinositol-4,5-bisphosphate bi...",85,0,0.11,1.00000,1,1,0
MF,GO:0005547,"phosphatidylinositol-3,4,5-trisphosphate...",39,0,0.05,1.00000,1,1,0
MF,GO:0005548,phospholipid transporter activity,59,0,0.08,1.00000,1,1,0
MF,GO:0005549,odorant binding,151,0,0.2,1.00000,1,1,0
MF,GO:0008009,chemokine activity,63,0,0.08,1.00000,1,1,0
MF,GO:0008013,beta-catenin binding,88,0,0.11,1.00000,1,1,0
MF,GO:0008028,monocarboxylic acid transmembrane transp...,62,0,0.08,1.00000,1,1,0
MF,GO:0008047,enzyme activator activity,115,0,0.15,1.00000,1,1,0
MF,GO:0008080,N-acetyltransferase activity,77,0,0.1,1.00000,1,1,0
MF,GO:0008081,phosphoric diester hydrolase activity,97,0,0.13,1.00000,1,1,0
MF,GO:0008083,growth factor activity,164,0,0.21,1.00000,1,1,0
MF,GO:0008093,cytoskeletal anchor activity,22,0,0.03,1.00000,1,1,0
MF,GO:0008106,alcohol dehydrogenase (NADP+) activity,32,0,0.04,1.00000,1,1,0
MF,GO:0008137,"NADH dehydrogenase (ubiquinone) activity",57,0,0.07,1.00000,1,1,0
MF,GO:0008138,protein tyrosine/serine/threonine phosph...,56,0,0.07,1.00000,1,1,0
MF,GO:0008139,nuclear localization sequence binding,28,0,0.04,1.00000,1,1,0
MF,GO:0008143,poly(A) binding,23,0,0.03,1.00000,1,1,0
MF,GO:0008146,sulfotransferase activity,56,0,0.07,1.00000,1,1,0
MF,GO:0008157,protein phosphatase 1 binding,48,0,0.06,1.00000,1,1,0
MF,GO:0008171,O-methyltransferase activity,27,0,0.04,1.00000,1,1,0
MF,GO:0008173,RNA methyltransferase activity,67,0,0.09,1.00000,1,1,0
MF,GO:0008175,tRNA methyltransferase activity,33,0,0.04,1.00000,1,1,0
MF,GO:0008186,"ATP-dependent activity, acting on RNA",100,0,0.13,1.00000,1,1,0
MF,GO:0008187,poly-pyrimidine tract binding,29,0,0.04,1.00000,1,1,0
MF,GO:0008188,neuropeptide receptor activity,47,0,0.06,1.00000,1,1,0
MF,GO:0008194,UDP-glycosyltransferase activity,158,0,0.21,1.00000,1,1,0
MF,GO:0008198,ferrous iron binding,25,0,0.03,1.00000,1,1,0
MF,GO:0008201,heparin binding,190,0,0.25,1.00000,1,1,0
MF,GO:0008227,G protein-coupled amine receptor activit...,53,0,0.07,1.00000,1,1,0
MF,GO:0008234,cysteine-type peptidase activity,197,0,0.26,1.00000,1,1,0
MF,GO:0008235,metalloexopeptidase activity,74,0,0.1,1.00000,1,1,0
MF,GO:0008237,metallopeptidase activity,205,0,0.27,1.00000,1,1,0
MF,GO:0008238,exopeptidase activity,105,0,0.14,1.00000,1,1,0
MF,GO:0008242,omega peptidase activity,131,0,0.17,1.00000,1,1,0
MF,GO:0008266,poly(U) RNA binding,26,0,0.03,1.00000,1,1,0
MF,GO:0008307,structural constituent of muscle,44,0,0.06,1.00000,1,1,0
MF,GO:0008320,protein transmembrane transporter activi...,24,0,0.03,1.00000,1,1,0
MF,GO:0008373,sialyltransferase activity,22,0,0.03,1.00000,1,1,0
MF,GO:0008374,O-acyltransferase activity,74,0,0.1,1.00000,1,1,0
MF,GO:0008375,acetylglucosaminyltransferase activity,48,0,0.06,1.00000,1,1,0
MF,GO:0008376,acetylgalactosaminyltransferase activity,37,0,0.05,1.00000,1,1,0
MF,GO:0008378,galactosyltransferase activity,38,0,0.05,1.00000,1,1,0
MF,GO:0008381,mechanosensitive ion channel activity,26,0,0.03,1.00000,1,1,0
MF,GO:0008391,arachidonic acid monooxygenase activity,21,0,0.03,1.00000,1,1,0
MF,GO:0008395,steroid hydroxylase activity,48,0,0.06,1.00000,1,1,0
MF,GO:0008408,3'-5' exonuclease activity,57,0,0.07,1.00000,1,1,0
MF,GO:0008409,5'-3' exonuclease activity,24,0,0.03,1.00000,1,1,0
MF,GO:0008474,palmitoyl-(protein) hydrolase activity,27,0,0.04,1.00000,1,1,0
MF,GO:0008483,transaminase activity,24,0,0.03,1.00000,1,1,0
MF,GO:0008509,anion transmembrane transporter activity,347,0,0.45,1.00000,1,1,0
MF,GO:0008514,organic anion transmembrane transporter ...,201,0,0.26,1.00000,1,1,0
MF,GO:0008527,taste receptor activity,50,0,0.07,1.00000,1,1,0
MF,GO:0008528,G protein-coupled peptide receptor activ...,157,0,0.21,1.00000,1,1,0
MF,GO:0008649,rRNA methyltransferase activity,23,0,0.03,1.00000,1,1,0
MF,GO:0009055,electron transfer activity,141,0,0.18,1.00000,1,1,0
MF,GO:0009678,pyrophosphate hydrolysis-driven proton t...,28,0,0.04,1.00000,1,1,0
MF,GO:0009931,calcium-dependent protein serine/threoni...,25,0,0.03,1.00000,1,1,0
MF,GO:0009975,cyclase activity,23,0,0.03,1.00000,1,1,0
MF,GO:0010857,calcium-dependent protein kinase activit...,26,0,0.03,1.00000,1,1,0
MF,GO:0015020,glucuronosyltransferase activity,36,0,0.05,1.00000,1,1,0
MF,GO:0015026,coreceptor activity,52,0,0.07,1.00000,1,1,0
MF,GO:0015035,protein-disulfide reductase activity,39,0,0.05,1.00000,1,1,0
MF,GO:0015036,disulfide oxidoreductase activity,44,0,0.06,1.00000,1,1,0
MF,GO:0015078,proton transmembrane transporter activit...,142,0,0.19,1.00000,1,1,0
MF,GO:0015101,organic cation transmembrane transporter...,36,0,0.05,1.00000,1,1,0
MF,GO:0015103,inorganic anion transmembrane transporte...,168,0,0.22,1.00000,1,1,0
MF,GO:0015106,bicarbonate transmembrane transporter ac...,22,0,0.03,1.00000,1,1,0
MF,GO:0015125,bile acid transmembrane transporter acti...,23,0,0.03,1.00000,1,1,0
MF,GO:0015144,carbohydrate transmembrane transporter a...,44,0,0.06,1.00000,1,1,0
MF,GO:0015145,monosaccharide transmembrane transporter...,28,0,0.04,1.00000,1,1,0
MF,GO:0015149,hexose transmembrane transporter activit...,26,0,0.03,1.00000,1,1,0
MF,GO:0015171,amino acid transmembrane transporter act...,85,0,0.11,1.00000,1,1,0
MF,GO:0015175,neutral amino acid transmembrane transpo...,39,0,0.05,1.00000,1,1,0
MF,GO:0015179,L-amino acid transmembrane transporter a...,62,0,0.08,1.00000,1,1,0
MF,GO:0015215,nucleotide transmembrane transporter act...,28,0,0.04,1.00000,1,1,0
MF,GO:0015216,purine nucleotide transmembrane transpor...,22,0,0.03,1.00000,1,1,0
MF,GO:0015248,sterol transporter activity,36,0,0.05,1.00000,1,1,0
MF,GO:0015252,proton channel activity,24,0,0.03,1.00000,1,1,0
MF,GO:0015291,secondary active transmembrane transport...,252,0,0.33,1.00000,1,1,0
MF,GO:0015293,symporter activity,151,0,0.2,1.00000,1,1,0
MF,GO:0015294,solute:cation symporter activity,109,0,0.14,1.00000,1,1,0
MF,GO:0015295,solute:proton symporter activity,25,0,0.03,1.00000,1,1,0
MF,GO:0015296,anion:cation symporter activity,24,0,0.03,1.00000,1,1,0
MF,GO:0015297,antiporter activity,94,0,0.12,1.00000,1,1,0
MF,GO:0015298,solute:cation antiporter activity,38,0,0.05,1.00000,1,1,0
MF,GO:0015299,solute:proton antiporter activity,26,0,0.03,1.00000,1,1,0
MF,GO:0015301,anion:anion antiporter activity,29,0,0.04,1.00000,1,1,0
MF,GO:0015370,solute:sodium symporter activity,76,0,0.1,1.00000,1,1,0
MF,GO:0015399,primary active transmembrane transporter...,226,0,0.3,1.00000,1,1,0
MF,GO:0015433,ABC-type peptide antigen transporter act...,22,0,0.03,1.00000,1,1,0
MF,GO:0015440,ABC-type peptide transporter activity,22,0,0.03,1.00000,1,1,0
MF,GO:0015453,oxidoreduction-driven active transmembra...,88,0,0.11,1.00000,1,1,0
MF,GO:0015464,acetylcholine receptor activity,26,0,0.03,1.00000,1,1,0
MF,GO:0015485,cholesterol binding,50,0,0.07,1.00000,1,1,0
MF,GO:0015491,cation:cation antiporter activity,29,0,0.04,1.00000,1,1,0
MF,GO:0015605,organophosphate ester transmembrane tran...,41,0,0.05,1.00000,1,1,0
MF,GO:0015645,fatty acid ligase activity,23,0,0.03,1.00000,1,1,0
MF,GO:0015662,P-type ion transporter activity,22,0,0.03,1.00000,1,1,0
MF,GO:0015932,nucleobase-containing compound transmemb...,52,0,0.07,1.00000,1,1,0
MF,GO:0016018,cyclosporin A binding,21,0,0.03,1.00000,1,1,0
MF,GO:0016209,antioxidant activity,100,0,0.13,1.00000,1,1,0
MF,GO:0016229,steroid dehydrogenase activity,40,0,0.05,1.00000,1,1,0
MF,GO:0016251,RNA polymerase II general transcription ...,47,0,0.06,1.00000,1,1,0
MF,GO:0016289,CoA hydrolase activity,26,0,0.03,1.00000,1,1,0
MF,GO:0016298,lipase activity,141,0,0.18,1.00000,1,1,0
MF,GO:0016405,CoA-ligase activity,28,0,0.04,1.00000,1,1,0
MF,GO:0016407,acetyltransferase activity,101,0,0.13,1.00000,1,1,0
MF,GO:0016408,C-acyltransferase activity,20,0,0.03,1.00000,1,1,0
MF,GO:0016409,palmitoyltransferase activity,38,0,0.05,1.00000,1,1,0
MF,GO:0016410,N-acyltransferase activity,104,0,0.14,1.00000,1,1,0
MF,GO:0016411,acylglycerol O-acyltransferase activity,49,0,0.06,1.00000,1,1,0
MF,GO:0016417,S-acyltransferase activity,30,0,0.04,1.00000,1,1,0
MF,GO:0016493,C-C chemokine receptor activity,23,0,0.03,1.00000,1,1,0
MF,GO:0016500,protein-hormone receptor activity,22,0,0.03,1.00000,1,1,0
MF,GO:0016502,nucleotide receptor activity,21,0,0.03,1.00000,1,1,0
MF,GO:0016504,peptidase activator activity,47,0,0.06,1.00000,1,1,0
MF,GO:0016505,peptidase activator activity involved in...,21,0,0.03,1.00000,1,1,0
MF,GO:0016538,cyclin-dependent protein serine/threonin...,50,0,0.07,1.00000,1,1,0
MF,GO:0016597,amino acid binding,61,0,0.08,1.00000,1,1,0
MF,GO:0016614,"oxidoreductase activity, acting on CH-OH...",158,0,0.21,1.00000,1,1,0
MF,GO:0016616,"oxidoreductase activity, acting on the C...",146,0,0.19,1.00000,1,1,0
MF,GO:0016620,"oxidoreductase activity, acting on the a...",37,0,0.05,1.00000,1,1,0
MF,GO:0016627,"oxidoreductase activity, acting on the C...",63,0,0.08,1.00000,1,1,0
MF,GO:0016628,"oxidoreductase activity, acting on the C...",31,0,0.04,1.00000,1,1,0
MF,GO:0016638,"oxidoreductase activity, acting on the C...",21,0,0.03,1.00000,1,1,0
MF,GO:0016645,"oxidoreductase activity, acting on the C...",29,0,0.04,1.00000,1,1,0
MF,GO:0016651,"oxidoreductase activity, acting on NAD(P...",105,0,0.14,1.00000,1,1,0
MF,GO:0016655,"oxidoreductase activity, acting on NAD(P...",73,0,0.1,1.00000,1,1,0
MF,GO:0016667,"oxidoreductase activity, acting on a sul...",61,0,0.08,1.00000,1,1,0
MF,GO:0016675,"oxidoreductase activity, acting on a hem...",21,0,0.03,1.00000,1,1,0
MF,GO:0016684,"oxidoreductase activity, acting on perox...",60,0,0.08,1.00000,1,1,0
MF,GO:0016701,"oxidoreductase activity, acting on singl...",27,0,0.04,1.00000,1,1,0
MF,GO:0016702,"oxidoreductase activity, acting on singl...",26,0,0.03,1.00000,1,1,0
MF,GO:0016709,"oxidoreductase activity, acting on paire...",48,0,0.06,1.00000,1,1,0
MF,GO:0016712,"oxidoreductase activity, acting on paire...",45,0,0.06,1.00000,1,1,0
MF,GO:0016746,acyltransferase activity,282,0,0.37,1.00000,1,1,0
MF,GO:0016747,"acyltransferase activity, transferring g...",252,0,0.33,1.00000,1,1,0
MF,GO:0016755,aminoacyltransferase activity,21,0,0.03,1.00000,1,1,0
MF,GO:0016757,glycosyltransferase activity,292,0,0.38,1.00000,1,1,0
MF,GO:0016758,hexosyltransferase activity,212,0,0.28,1.00000,1,1,0
MF,GO:0016763,pentosyltransferase activity,53,0,0.07,1.00000,1,1,0
MF,GO:0016765,"transferase activity, transferring alkyl...",64,0,0.08,1.00000,1,1,0
MF,GO:0016769,"transferase activity, transferring nitro...",25,0,0.03,1.00000,1,1,0
MF,GO:0016779,nucleotidyltransferase activity,139,0,0.18,1.00000,1,1,0
MF,GO:0016780,"phosphotransferase activity, for other s...",21,0,0.03,1.00000,1,1,0
MF,GO:0016782,"transferase activity, transferring sulph...",72,0,0.09,1.00000,1,1,0
MF,GO:0016790,thiolester hydrolase activity,57,0,0.07,1.00000,1,1,0
MF,GO:0016796,"exonuclease activity, active with either...",61,0,0.08,1.00000,1,1,0
MF,GO:0016798,"hydrolase activity, acting on glycosyl b...",154,0,0.2,1.00000,1,1,0
MF,GO:0016799,"hydrolase activity, hydrolyzing N-glycos...",50,0,0.07,1.00000,1,1,0
MF,GO:0016810,"hydrolase activity, acting on carbon-nit...",140,0,0.18,1.00000,1,1,0
MF,GO:0016811,"hydrolase activity, acting on carbon-nit...",75,0,0.1,1.00000,1,1,0
MF,GO:0016813,"hydrolase activity, acting on carbon-nit...",21,0,0.03,1.00000,1,1,0
MF,GO:0016814,"hydrolase activity, acting on carbon-nit...",37,0,0.05,1.00000,1,1,0
MF,GO:0016829,lyase activity,214,0,0.28,1.00000,1,1,0
MF,GO:0016830,carbon-carbon lyase activity,56,0,0.07,1.00000,1,1,0
MF,GO:0016831,carboxy-lyase activity,37,0,0.05,1.00000,1,1,0
MF,GO:0016835,carbon-oxygen lyase activity,79,0,0.1,1.00000,1,1,0
MF,GO:0016836,hydro-lyase activity,64,0,0.08,1.00000,1,1,0
MF,GO:0016849,phosphorus-oxygen lyase activity,24,0,0.03,1.00000,1,1,0
MF,GO:0016853,isomerase activity,168,0,0.22,1.00000,1,1,0
MF,GO:0016859,cis-trans isomerase activity,42,0,0.05,1.00000,1,1,0
MF,GO:0016860,intramolecular oxidoreductase activity,55,0,0.07,1.00000,1,1,0
MF,GO:0016864,"intramolecular oxidoreductase activity, ...",20,0,0.03,1.00000,1,1,0
MF,GO:0016866,intramolecular transferase activity,28,0,0.04,1.00000,1,1,0
MF,GO:0016874,ligase activity,184,0,0.24,1.00000,1,1,0
MF,GO:0016875,"ligase activity, forming carbon-oxygen b...",54,0,0.07,1.00000,1,1,0
MF,GO:0016877,"ligase activity, forming carbon-sulfur b...",42,0,0.05,1.00000,1,1,0
MF,GO:0016878,acid-thiol ligase activity,32,0,0.04,1.00000,1,1,0
MF,GO:0016879,"ligase activity, forming carbon-nitrogen...",51,0,0.07,1.00000,1,1,0
MF,GO:0016881,acid-amino acid ligase activity,23,0,0.03,1.00000,1,1,0
MF,GO:0016894,"endonuclease activity, active with eithe...",25,0,0.03,1.00000,1,1,0
MF,GO:0016895,"exodeoxyribonuclease activity, producing...",24,0,0.03,1.00000,1,1,0
MF,GO:0016896,"exoribonuclease activity, producing 5'-p...",39,0,0.05,1.00000,1,1,0
MF,GO:0016903,"oxidoreductase activity, acting on the a...",44,0,0.06,1.00000,1,1,0
MF,GO:0016917,GABA receptor activity,28,0,0.04,1.00000,1,1,0
MF,GO:0016918,retinal binding,22,0,0.03,1.00000,1,1,0
MF,GO:0017022,myosin binding,78,0,0.1,1.00000,1,1,0
MF,GO:0017025,TBP-class protein binding,24,0,0.03,1.00000,1,1,0
MF,GO:0017046,peptide hormone binding,59,0,0.08,1.00000,1,1,0
MF,GO:0017056,structural constituent of nuclear pore,27,0,0.04,1.00000,1,1,0
MF,GO:0017069,snRNA binding,77,0,0.1,1.00000,1,1,0
MF,GO:0017070,U6 snRNA binding,31,0,0.04,1.00000,1,1,0
MF,GO:0017075,syntaxin-1 binding,24,0,0.03,1.00000,1,1,0
MF,GO:0017080,sodium channel regulator activity,41,0,0.05,1.00000,1,1,0
MF,GO:0017116,single-stranded DNA helicase activity,23,0,0.03,1.00000,1,1,0
MF,GO:0017124,SH3 domain binding,144,0,0.19,1.00000,1,1,0
MF,GO:0017134,fibroblast growth factor binding,23,0,0.03,1.00000,1,1,0
MF,GO:0017147,Wnt-protein binding,31,0,0.04,1.00000,1,1,0
MF,GO:0019001,guanyl nucleotide binding,425,0,0.55,1.00000,1,1,0
MF,GO:0019003,GDP binding,76,0,0.1,1.00000,1,1,0
MF,GO:0019198,transmembrane receptor protein phosphata...,21,0,0.03,1.00000,1,1,0
MF,GO:0019200,carbohydrate kinase activity,21,0,0.03,1.00000,1,1,0
MF,GO:0019207,kinase regulator activity,257,0,0.34,1.00000,1,1,0
MF,GO:0019208,phosphatase regulator activity,126,0,0.16,1.00000,1,1,0
MF,GO:0019209,kinase activator activity,114,0,0.15,1.00000,1,1,0
MF,GO:0019210,kinase inhibitor activity,83,0,0.11,1.00000,1,1,0
MF,GO:0019211,phosphatase activator activity,20,0,0.03,1.00000,1,1,0
MF,GO:0019212,phosphatase inhibitor activity,65,0,0.08,1.00000,1,1,0
MF,GO:0019213,deacetylase activity,41,0,0.05,1.00000,1,1,0
MF,GO:0019239,deaminase activity,34,0,0.04,1.00000,1,1,0
MF,GO:0019706,protein-cysteine S-palmitoyltransferase ...,26,0,0.03,1.00000,1,1,0
MF,GO:0019707,protein-cysteine S-acyltransferase activ...,26,0,0.03,1.00000,1,1,0
MF,GO:0019783,ubiquitin-like protein-specific protease...,129,0,0.17,1.00000,1,1,0
MF,GO:0019789,SUMO transferase activity,30,0,0.04,1.00000,1,1,0
MF,GO:0019825,oxygen binding,40,0,0.05,1.00000,1,1,0
MF,GO:0019829,ATPase-coupled cation transmembrane tran...,55,0,0.07,1.00000,1,1,0
MF,GO:0019840,isoprenoid binding,41,0,0.05,1.00000,1,1,0
MF,GO:0019842,vitamin binding,154,0,0.2,1.00000,1,1,0
MF,GO:0019843,rRNA binding,82,0,0.11,1.00000,1,1,0
MF,GO:0019865,immunoglobulin binding,39,0,0.05,1.00000,1,1,0
MF,GO:0019887,protein kinase regulator activity,225,0,0.29,1.00000,1,1,0
MF,GO:0019888,protein phosphatase regulator activity,108,0,0.14,1.00000,1,1,0
MF,GO:0019894,kinesin binding,43,0,0.06,1.00000,1,1,0
MF,GO:0019903,protein phosphatase binding,176,0,0.23,1.00000,1,1,0
MF,GO:0019905,syntaxin binding,84,0,0.11,1.00000,1,1,0
MF,GO:0019955,cytokine binding,153,0,0.2,1.00000,1,1,0
MF,GO:0019956,chemokine binding,33,0,0.04,1.00000,1,1,0
MF,GO:0019957,C-C chemokine binding,24,0,0.03,1.00000,1,1,0
MF,GO:0020037,heme binding,153,0,0.2,1.00000,1,1,0
MF,GO:0022804,active transmembrane transporter activit...,463,0,0.6,1.00000,1,1,0
MF,GO:0022829,wide pore channel activity,31,0,0.04,1.00000,1,1,0
MF,GO:0022839,ion gated channel activity,48,0,0.06,1.00000,1,1,0
MF,GO:0022853,active ion transmembrane transporter act...,287,0,0.37,1.00000,1,1,0
MF,GO:0022884,macromolecule transmembrane transporter ...,29,0,0.04,1.00000,1,1,0
MF,GO:0023023,MHC protein complex binding,126,0,0.16,1.00000,1,1,0
MF,GO:0023026,MHC class II protein complex binding,109,0,0.14,1.00000,1,1,0
MF,GO:0023029,MHC class Ib protein binding,104,0,0.14,1.00000,1,1,0
MF,GO:0030020,extracellular matrix structural constitu...,47,0,0.06,1.00000,1,1,0
MF,GO:0030021,extracellular matrix structural constitu...,23,0,0.03,1.00000,1,1,0
MF,GO:0030109,HLA-B specific inhibitory MHC class I re...,37,0,0.05,1.00000,1,1,0
MF,GO:0030145,manganese ion binding,71,0,0.09,1.00000,1,1,0
MF,GO:0030159,signaling receptor complex adaptor activ...,51,0,0.07,1.00000,1,1,0
MF,GO:0030165,PDZ domain binding,91,0,0.12,1.00000,1,1,0
MF,GO:0030170,pyridoxal phosphate binding,58,0,0.08,1.00000,1,1,0
MF,GO:0030215,semaphorin receptor binding,24,0,0.03,1.00000,1,1,0
MF,GO:0030246,carbohydrate binding,302,0,0.39,1.00000,1,1,0
MF,GO:0030247,polysaccharide binding,38,0,0.05,1.00000,1,1,0
MF,GO:0030291,protein serine/threonine kinase inhibito...,36,0,0.05,1.00000,1,1,0
MF,GO:0030295,protein kinase activator activity,108,0,0.14,1.00000,1,1,0
MF,GO:0030296,protein tyrosine kinase activator activi...,23,0,0.03,1.00000,1,1,0
MF,GO:0030331,estrogen receptor binding,41,0,0.05,1.00000,1,1,0
MF,GO:0030332,cyclin binding,33,0,0.04,1.00000,1,1,0
MF,GO:0030371,translation repressor activity,27,0,0.04,1.00000,1,1,0
MF,GO:0030374,nuclear receptor coactivator activity,57,0,0.07,1.00000,1,1,0
MF,GO:0030506,ankyrin binding,22,0,0.03,1.00000,1,1,0
MF,GO:0030507,spectrin binding,28,0,0.04,1.00000,1,1,0
MF,GO:0030544,Hsp70 protein binding,52,0,0.07,1.00000,1,1,0
MF,GO:0030545,signaling receptor regulator activity,630,0,0.82,1.00000,1,1,0
MF,GO:0030546,signaling receptor activator activity,564,0,0.74,1.00000,1,1,0
MF,GO:0030547,signaling receptor inhibitor activity,55,0,0.07,1.00000,1,1,0
MF,GO:0030548,acetylcholine receptor regulator activit...,23,0,0.03,1.00000,1,1,0
MF,GO:0030551,cyclic nucleotide binding,41,0,0.05,1.00000,1,1,0
MF,GO:0030552,cAMP binding,25,0,0.03,1.00000,1,1,0
MF,GO:0030621,U4 snRNA binding,25,0,0.03,1.00000,1,1,0
MF,GO:0030627,pre-mRNA 5'-splice site binding,20,0,0.03,1.00000,1,1,0
MF,GO:0030674,protein-macromolecule adaptor activity,312,0,0.41,1.00000,1,1,0
MF,GO:0030742,GTP-dependent protein binding,22,0,0.03,1.00000,1,1,0
